Source File:- C:\Cubus Projects\vi_F4016_Lastkollektiv\Data\Test Run - 32\Prüfablauf - (1 von 1)\F4016_1_Ueberlast_frueh_#6.qtpd
Cycle	Peak Time [s]	Zylinder 2 Weg  [mm] Peak	Zylinder 2 Kraft  [kN] Peak	Trough Time	Zylinder 2 Weg  [mm] Trough	Zylinder 2 Kraft  [kN] Trough	
16327	244175,777	6,080	-2,926	244175,802	5,531	-70,980	
16328	244175,827	6,081	-2,843	244175,852	5,531	-70,949	
16329	244175,877	6,080	-2,914	244175,902	5,530	-70,989	
16330	244175,927	6,080	-2,859	244175,952	5,531	-70,905	
16331	244175,977	6,080	-2,927	244176,002	5,531	-70,951	
16332	244176,027	6,081	-2,813	244176,052	5,531	-70,927	
16333	244176,077	6,081	-2,885	244176,102	5,530	-70,991	
16334	244176,127	6,080	-2,884	244176,152	5,531	-70,946	
16335	244176,177	6,080	-2,935	244176,202	5,531	-70,963	
16336	244176,227	6,082	-2,788	244176,252	5,531	-70,923	
16337	244176,277	6,080	-2,896	244176,302	5,531	-70,941	
16338	244176,327	6,080	-2,896	244176,352	5,531	-70,944	
16339	244176,377	6,080	-2,917	244176,402	5,531	-70,971	
16340	244176,427	6,081	-2,816	244176,452	5,531	-70,931	
16341	244176,477	6,081	-2,822	244176,502	5,530	-70,965	
16342	244176,527	6,080	-2,868	244176,552	5,530	-70,970	
16343	244176,577	6,081	-2,876	244176,602	5,531	-70,993	
16344	244176,627	6,080	-2,868	244176,652	5,531	-70,950	
16345	244176,677	6,081	-2,866	244176,702	5,531	-70,973	
16346	244176,727	6,081	-2,848	244176,752	5,531	-70,959	
16347	244176,777	6,081	-2,876	244176,802	5,531	-70,967	
16348	244176,827	6,080	-2,895	244176,852	5,531	-70,940	
16349	244176,877	6,081	-2,889	244176,902	5,531	-70,960	
16350	244176,927	6,081	-2,821	244176,952	5,531	-70,935	
16351	244176,977	6,080	-2,904	244177,002	5,531	-70,972	
16352	244177,027	6,080	-2,915	244177,052	5,531	-70,966	
16353	244177,077	6,080	-2,936	244177,102	5,530	-70,933	
16354	244177,127	6,080	-2,871	244177,152	5,530	-70,983	
16355	244177,177	6,081	-2,886	244177,202	5,531	-70,964	
16356	244177,227	6,080	-2,865	244177,252	5,531	-70,927	
16357	244177,277	6,080	-2,907	244177,302	5,530	-70,984	
16358	244177,327	6,081	-2,819	244177,352	5,531	-70,949	
16359	244177,377	6,081	-2,890	244177,402	5,530	-70,998	
16360	244177,427	6,080	-2,897	244177,452	5,531	-70,933	
16361	244177,477	6,081	-2,889	244177,502	5,531	-70,986	
16362	244177,527	6,080	-2,866	244177,552	5,530	-70,954	
16363	244177,577	6,080	-2,919	244177,602	5,530	-70,963	
16364	244177,627	6,081	-2,827	244177,652	5,531	-71,000	
16365	244177,677	6,080	-2,884	244177,702	5,530	-70,982	
16366	244177,727	6,081	-2,848	244177,752	5,531	-70,930	
16367	244177,777	6,080	-2,985	244177,802	5,531	-70,984	
16368	244177,827	6,080	-2,940	244177,852	5,531	-70,945	
16369	244177,877	6,080	-2,900	244177,902	5,531	-70,996	
16370	244177,927	6,080	-2,850	244177,952	5,531	-70,945	
16371	244177,977	6,080	-2,899	244178,002	5,530	-71,027	
16372	244178,027	6,080	-2,880	244178,052	5,531	-70,934	
16373	244178,077	6,081	-2,798	244178,102	5,530	-71,009	
16374	244178,127	6,081	-2,818	244178,152	5,531	-70,966	
16375	244178,177	6,080	-2,926	244178,202	5,531	-70,925	
16376	244178,227	6,080	-2,915	244178,252	5,531	-70,920	
16377	244178,277	6,081	-2,830	244178,302	5,531	-70,972	
16378	244178,327	6,080	-2,866	244178,352	5,530	-70,935	
16379	244178,377	6,081	-2,844	244178,402	5,530	-70,950	
16380	244178,427	6,080	-2,899	244178,452	5,531	-70,930	
16381	244178,477	6,080	-2,897	244178,502	5,531	-70,948	
16382	244178,527	6,081	-2,819	244178,552	5,531	-70,928	
16383	244178,577	6,080	-2,916	244178,602	5,531	-70,987	
16384	244178,627	6,080	-2,915	244178,652	5,531	-70,928	
16385	244178,677	6,081	-2,881	244178,702	5,530	-71,019	
16386	244178,727	6,081	-2,873	244178,752	5,530	-70,960	
16387	244178,777	6,080	-2,896	244178,802	5,531	-70,994	
16388	244178,827	6,081	-2,832	244178,852	5,531	-70,906	
16389	244178,877	6,080	-2,870	244178,902	5,531	-71,003	
16390	244178,927	6,081	-2,866	244178,952	5,531	-70,926	
16391	244178,977	6,081	-2,850	244179,002	5,531	-70,976	
16392	244179,027	6,081	-2,827	244179,052	5,530	-70,959	
16393	244179,077	6,081	-2,863	244179,102	5,530	-71,043	
16394	244179,127	6,081	-2,848	244179,152	5,531	-70,901	
16395	244179,177	6,080	-2,967	244179,202	5,531	-70,990	
16396	244179,227	6,080	-2,882	244179,252	5,531	-70,938	
16397	244179,277	6,081	-2,873	244179,302	5,531	-70,983	
16398	244179,327	6,081	-2,837	244179,352	5,531	-70,935	
16399	244179,377	6,080	-2,880	244179,402	5,530	-71,024	
16400	244179,427	6,080	-2,894	244179,452	5,531	-70,917	
16401	244179,477	6,081	-2,832	244179,502	5,530	-71,010	
16402	244179,527	6,080	-2,874	244179,552	5,531	-70,945	
16403	244179,577	6,080	-2,895	244179,602	5,531	-70,955	
16404	244179,627	6,080	-2,924	244179,652	5,531	-70,890	
16405	244179,677	6,080	-2,896	244179,702	5,531	-70,993	
16406	244179,727	6,080	-2,864	244179,752	5,531	-70,929	
16407	244179,777	6,080	-2,894	244179,802	5,531	-71,001	
16408	244179,827	6,080	-2,956	244179,852	5,530	-70,962	
16409	244179,877	6,079	-2,966	244179,902	5,530	-71,024	
16410	244179,927	6,081	-2,860	244179,952	5,530	-70,963	
16411	244179,977	6,081	-2,872	244180,002	5,531	-71,021	
16412	244180,027	6,081	-2,856	244180,052	5,531	-70,902	
16413	244180,077	6,081	-2,840	244180,102	5,530	-70,982	
16414	244180,127	6,081	-2,836	244180,152	5,530	-70,946	
16415	244180,177	6,080	-2,889	244180,202	5,531	-70,953	
16416	244180,227	6,081	-2,859	244180,252	5,531	-70,913	
16417	244180,277	6,080	-2,860	244180,302	5,531	-70,961	
16418	244180,327	6,082	-2,766	244180,352	5,531	-70,901	
16419	244180,377	6,080	-2,945	244180,402	5,530	-71,022	
16420	244180,427	6,081	-2,863	244180,452	5,530	-70,937	
16421	244180,477	6,081	-2,833	244180,502	5,530	-71,017	
16422	244180,527	6,080	-2,896	244180,552	5,531	-70,932	
16423	244180,577	6,080	-2,923	244180,602	5,531	-70,972	
16424	244180,627	6,081	-2,838	244180,652	5,531	-70,913	
16425	244180,677	6,081	-2,831	244180,702	5,531	-70,966	
16426	244180,727	6,080	-2,896	244180,752	5,531	-70,906	
16427	244180,777	6,080	-2,893	244180,802	5,531	-71,014	
16428	244180,827	6,080	-2,876	244180,852	5,531	-70,947	
16429	244180,877	6,082	-2,819	244180,902	5,530	-71,011	
16430	244180,927	6,080	-2,859	244180,952	5,531	-70,923	
16431	244180,977	6,081	-2,857	244181,002	5,531	-70,950	
16432	244181,027	6,081	-2,883	244181,052	5,531	-70,923	
16433	244181,077	6,081	-2,884	244181,102	5,531	-70,979	
16434	244181,127	6,081	-2,856	244181,152	5,530	-70,925	
16435	244181,177	6,081	-2,803	244181,202	5,531	-70,983	
16436	244181,227	6,080	-2,885	244181,252	5,531	-70,906	
16437	244181,277	6,080	-2,893	244181,302	5,531	-71,002	
16438	244181,327	6,081	-2,864	244181,352	5,531	-70,908	
16439	244181,377	6,080	-2,891	244181,402	5,531	-70,962	
16440	244181,427	6,081	-2,840	244181,452	5,531	-70,924	
16441	244181,477	6,081	-2,832	244181,502	5,531	-70,935	
16442	244181,527	6,080	-2,906	244181,552	5,531	-70,938	
16443	244181,577	6,080	-2,895	244181,602	5,530	-71,005	
16444	244181,627	6,080	-2,940	244181,652	5,531	-70,930	
16445	244181,677	6,080	-2,918	244181,702	5,530	-70,975	
16446	244181,727	6,081	-2,821	244181,752	5,531	-70,893	
16447	244181,777	6,081	-2,835	244181,802	5,531	-70,958	
16448	244181,827	6,082	-2,800	244181,852	5,531	-70,930	
16449	244181,877	6,081	-2,852	244181,902	5,531	-71,002	
16450	244181,927	6,080	-2,889	244181,952	5,530	-70,968	
16451	244181,977	6,080	-2,944	244182,002	5,531	-70,959	
16452	244182,027	6,080	-2,869	244182,052	5,531	-70,903	
16453	244182,077	6,081	-2,826	244182,102	5,531	-70,976	
16454	244182,127	6,081	-2,830	244182,152	5,531	-70,955	
16455	244182,177	6,080	-2,888	244182,202	5,531	-71,015	
16456	244182,227	6,081	-2,847	244182,252	5,531	-70,967	
16457	244182,277	6,081	-2,857	244182,302	5,530	-70,989	
16458	244182,327	6,080	-2,919	244182,352	5,531	-70,928	
16459	244182,377	6,081	-2,885	244182,402	5,530	-70,979	
16460	244182,427	6,080	-2,918	244182,452	5,531	-70,937	
16461	244182,477	6,081	-2,860	244182,502	5,531	-70,981	
16462	244182,527	6,080	-2,894	244182,552	5,531	-70,956	
16463	244182,577	6,081	-2,840	244182,602	5,531	-70,986	
16464	244182,627	6,080	-2,908	244182,652	5,531	-70,896	
16465	244182,677	6,081	-2,868	244182,702	5,530	-70,993	
16466	244182,727	6,080	-2,862	244182,752	5,531	-70,940	
16467	244182,777	6,081	-2,876	244182,802	5,531	-70,961	
16468	244182,827	6,081	-2,878	244182,852	5,531	-70,920	
16469	244182,877	6,081	-2,906	244182,902	5,530	-71,013	
16470	244182,927	6,080	-2,895	244182,952	5,530	-70,971	
16471	244182,977	6,080	-2,890	244183,002	5,531	-70,966	
16472	244183,027	6,081	-2,830	244183,052	5,531	-70,931	
16473	244183,077	6,081	-2,858	244183,102	5,530	-70,994	
16474	244183,127	6,081	-2,878	244183,152	5,531	-70,960	
16475	244183,177	6,081	-2,862	244183,202	5,530	-70,973	
16476	244183,227	6,080	-2,883	244183,252	5,531	-70,907	
16477	244183,277	6,081	-2,820	244183,302	5,531	-70,955	
16478	244183,327	6,081	-2,842	244183,352	5,531	-70,939	
16479	244183,377	6,081	-2,845	244183,402	5,530	-70,994	
16480	244183,427	6,080	-2,892	244183,452	5,531	-70,937	
16481	244183,477	6,081	-2,880	244183,502	5,530	-71,007	
16482	244183,527	6,081	-2,811	244183,552	5,530	-70,935	
16483	244183,577	6,081	-2,847	244183,602	5,530	-70,970	
16484	244183,627	6,080	-2,897	244183,652	5,531	-70,926	
16485	244183,677	6,082	-2,792	244183,702	5,531	-70,952	
16486	244183,727	6,079	-2,935	244183,752	5,531	-70,963	
16487	244183,777	6,081	-2,850	244183,802	5,531	-70,994	
16488	244183,827	6,081	-2,896	244183,852	5,531	-70,948	
16489	244183,877	6,082	-2,825	244183,902	5,531	-70,944	
16490	244183,927	6,080	-2,919	244183,952	5,530	-70,958	
16491	244183,977	6,081	-2,842	244184,002	5,531	-70,980	
16492	244184,027	6,080	-2,872	244184,052	5,530	-70,951	
16493	244184,077	6,081	-2,823	244184,102	5,531	-70,968	
16494	244184,127	6,081	-2,831	244184,152	5,531	-70,950	
16495	244184,177	6,080	-2,900	244184,202	5,531	-70,975	
16496	244184,227	6,080	-2,909	244184,252	5,531	-70,933	
16497	244184,277	6,082	-2,791	244184,302	5,531	-70,978	
16498	244184,327	6,080	-2,822	244184,352	5,531	-70,969	
16499	244184,377	6,081	-2,842	244184,402	5,531	-70,988	
16500	244184,427	6,080	-2,904	244184,452	5,531	-70,916	
16501	244184,477	6,081	-2,855	244184,502	5,530	-70,996	
16502	244184,527	6,080	-2,852	244184,552	5,531	-70,942	
16503	244184,577	6,080	-2,917	244184,602	5,531	-70,962	
16504	244184,627	6,080	-2,882	244184,652	5,531	-70,956	
16505	244184,677	6,081	-2,868	244184,702	5,531	-70,939	
16506	244184,727	6,081	-2,870	244184,752	5,530	-70,930	
16507	244184,777	6,081	-2,824	244184,802	5,531	-70,979	
16508	244184,827	6,080	-2,884	244184,852	5,531	-70,913	
16509	244184,877	6,081	-2,824	244184,902	5,531	-70,938	
16510	244184,927	6,080	-2,861	244184,952	5,531	-70,962	
16511	244184,977	6,081	-2,890	244185,002	5,531	-70,918	
16512	244185,027	6,080	-2,896	244185,052	5,530	-70,978	
16513	244185,077	6,081	-2,848	244185,102	5,531	-70,974	
16514	244185,127	6,080	-2,889	244185,152	5,531	-70,964	
16515	244185,177	6,081	-2,846	244185,202	5,531	-70,940	
16516	244185,227	6,080	-2,897	244185,252	5,531	-70,957	
16517	244185,277	6,081	-2,888	244185,302	5,530	-70,978	
16518	244185,327	6,080	-2,861	244185,352	5,531	-70,951	
16519	244185,377	6,080	-2,876	244185,402	5,531	-70,988	
16520	244185,427	6,080	-2,940	244185,452	5,531	-70,954	
16521	244185,477	6,081	-2,842	244185,502	5,530	-71,002	
16522	244185,527	6,080	-2,876	244185,552	5,531	-70,909	
16523	244185,577	6,081	-2,842	244185,602	5,531	-70,945	
16524	244185,627	6,080	-2,856	244185,652	5,531	-70,946	
16525	244185,677	6,081	-2,874	244185,702	5,530	-70,955	
16526	244185,727	6,080	-2,923	244185,752	5,530	-70,985	
16527	244185,777	6,080	-2,925	244185,802	5,530	-70,983	
16528	244185,827	6,080	-2,925	244185,852	5,531	-70,978	
16529	244185,877	6,081	-2,834	244185,902	5,530	-70,987	
16530	244185,927	6,081	-2,827	244185,952	5,530	-70,991	
16531	244185,977	6,080	-2,888	244186,002	5,530	-70,983	
16532	244186,027	6,080	-2,883	244186,052	5,530	-70,949	
16533	244186,077	6,080	-2,921	244186,102	5,531	-70,953	
16534	244186,127	6,081	-2,858	244186,152	5,531	-70,962	
16535	244186,177	6,080	-2,852	244186,202	5,531	-70,973	
16536	244186,227	6,081	-2,850	244186,252	5,531	-70,925	
16537	244186,277	6,081	-2,839	244186,302	5,531	-70,968	
16538	244186,327	6,081	-2,855	244186,352	5,530	-70,971	
16539	244186,377	6,080	-2,911	244186,402	5,531	-70,981	
16540	244186,427	6,080	-2,844	244186,452	5,531	-70,935	
16541	244186,477	6,080	-2,860	244186,502	5,531	-70,984	
16542	244186,527	6,080	-2,858	244186,552	5,531	-70,967	
16543	244186,577	6,080	-2,911	244186,602	5,531	-70,928	
16544	244186,627	6,081	-2,858	244186,652	5,531	-70,961	
16545	244186,677	6,081	-2,888	244186,702	5,531	-70,902	
16546	244186,727	6,080	-2,902	244186,752	5,531	-70,931	
16547	244186,777	6,081	-2,853	244186,802	5,531	-70,984	
16548	244186,827	6,081	-2,827	244186,852	5,531	-70,924	
16549	244186,877	6,080	-2,897	244186,902	5,531	-70,970	
16550	244186,927	6,081	-2,828	244186,952	5,531	-70,935	
16551	244186,977	6,081	-2,843	244187,002	5,531	-70,996	
16552	244187,027	6,080	-2,885	244187,052	5,531	-70,988	
16553	244187,077	6,081	-2,842	244187,102	5,530	-70,984	
16554	244187,127	6,081	-2,861	244187,152	5,530	-70,979	
16555	244187,177	6,081	-2,852	244187,202	5,531	-70,934	
16556	244187,227	6,080	-2,886	244187,252	5,531	-70,983	
16557	244187,277	6,080	-2,859	244187,302	5,531	-70,960	
16558	244187,327	6,081	-2,899	244187,352	5,530	-70,930	
16559	244187,377	6,081	-2,884	244187,402	5,531	-70,958	
16560	244187,427	6,080	-2,922	244187,452	5,531	-70,944	
16561	244187,477	6,081	-2,846	244187,502	5,530	-71,009	
16562	244187,527	6,080	-2,881	244187,552	5,531	-70,963	
16563	244187,577	6,080	-2,862	244187,602	5,531	-70,929	
16564	244187,627	6,080	-2,927	244187,652	5,531	-70,941	
16565	244187,677	6,080	-2,897	244187,702	5,531	-70,958	
16566	244187,727	6,081	-2,836	244187,752	5,530	-70,968	
16567	244187,777	6,080	-2,877	244187,802	5,531	-70,990	
16568	244187,827	6,080	-2,900	244187,852	5,531	-70,939	
16569	244187,877	6,080	-2,904	244187,902	5,531	-70,927	
16570	244187,927	6,080	-2,889	244187,952	5,531	-70,926	
16571	244187,977	6,081	-2,834	244188,002	5,530	-70,984	
16572	244188,027	6,080	-2,914	244188,052	5,531	-70,902	
16573	244188,077	6,081	-2,836	244188,102	5,530	-70,984	
16574	244188,127	6,080	-2,902	244188,152	5,531	-70,945	
16575	244188,177	6,081	-2,853	244188,202	5,530	-70,948	
16576	244188,227	6,080	-2,904	244188,252	5,530	-70,943	
16577	244188,277	6,081	-2,866	244188,302	5,531	-70,941	
16578	244188,327	6,080	-2,850	244188,352	5,531	-70,964	
16579	244188,377	6,081	-2,860	244188,402	5,530	-70,994	
16580	244188,427	6,080	-2,925	244188,452	5,531	-70,952	
16581	244188,477	6,081	-2,847	244188,502	5,531	-70,979	
16582	244188,527	6,080	-2,935	244188,552	5,530	-70,966	
16583	244188,577	6,081	-2,844	244188,602	5,531	-70,942	
16584	244188,627	6,080	-2,917	244188,652	5,531	-70,955	
16585	244188,677	6,080	-2,904	244188,702	5,531	-70,978	
16586	244188,727	6,080	-2,891	244188,752	5,531	-70,956	
16587	244188,777	6,081	-2,857	244188,802	5,530	-70,990	
16588	244188,827	6,081	-2,891	244188,852	5,531	-70,948	
16589	244188,877	6,080	-2,873	244188,902	5,531	-70,947	
16590	244188,927	6,080	-2,923	244188,952	5,531	-70,992	
16591	244188,977	6,081	-2,812	244189,002	5,531	-70,939	
16592	244189,027	6,080	-2,891	244189,052	5,531	-70,973	
16593	244189,077	6,080	-2,893	244189,102	5,530	-71,008	
16594	244189,127	6,081	-2,849	244189,152	5,531	-70,941	
16595	244189,177	6,081	-2,845	244189,202	5,531	-70,953	
16596	244189,227	6,081	-2,849	244189,252	5,531	-70,965	
16597	244189,277	6,082	-2,792	244189,302	5,531	-70,949	
16598	244189,327	6,081	-2,853	244189,352	5,531	-70,949	
16599	244189,377	6,081	-2,810	244189,402	5,531	-70,946	
16600	244189,427	6,081	-2,862	244189,452	5,531	-70,943	
16601	244189,477	6,080	-2,874	244189,502	5,531	-70,956	
16602	244189,527	6,081	-2,808	244189,552	5,531	-70,934	
16603	244189,577	6,081	-2,850	244189,602	5,531	-70,967	
16604	244189,627	6,080	-2,947	244189,652	5,531	-70,900	
16605	244189,677	6,081	-2,782	244189,702	5,531	-70,957	
16606	244189,727	6,080	-2,892	244189,752	5,531	-70,953	
16607	244189,777	6,081	-2,810	244189,802	5,531	-70,944	
16608	244189,827	6,080	-2,953	244189,852	5,531	-70,941	
16609	244189,877	6,081	-2,786	244189,902	5,531	-70,945	
16610	244189,927	6,080	-2,897	244189,952	5,531	-70,946	
16611	244189,977	6,080	-2,854	244190,002	5,531	-70,999	
16612	244190,027	6,080	-2,929	244190,052	5,531	-70,923	
16613	244190,077	6,081	-2,851	244190,102	5,531	-70,940	
16614	244190,127	6,080	-2,880	244190,152	5,531	-70,938	
16615	244190,177	6,081	-2,873	244190,202	5,530	-70,944	
16616	244190,227	6,080	-2,933	244190,252	5,530	-70,958	
16617	244190,277	6,082	-2,776	244190,302	5,531	-70,959	
16618	244190,327	6,081	-2,881	244190,352	5,530	-70,971	
16619	244190,377	6,081	-2,864	244190,402	5,531	-70,987	
16620	244190,427	6,080	-2,933	244190,452	5,531	-70,935	
16621	244190,477	6,081	-2,808	244190,502	5,531	-70,950	
16622	244190,527	6,080	-2,914	244190,552	5,531	-70,951	
16623	244190,577	6,081	-2,839	244190,602	5,531	-70,938	
16624	244190,627	6,080	-2,861	244190,652	5,531	-70,939	
16625	244190,677	6,080	-2,855	244190,702	5,531	-70,951	
16626	244190,727	6,081	-2,894	244190,752	5,531	-70,955	
16627	244190,777	6,081	-2,790	244190,802	5,531	-70,926	
16628	244190,827	6,080	-2,928	244190,852	5,531	-70,968	
16629	244190,877	6,080	-2,874	244190,902	5,531	-70,971	
16630	244190,927	6,080	-2,908	244190,952	5,531	-70,968	
16631	244190,977	6,080	-2,911	244191,002	5,531	-70,962	
16632	244191,027	6,081	-2,903	244191,052	5,531	-70,944	
16633	244191,077	6,081	-2,842	244191,102	5,531	-70,945	
16634	244191,127	6,080	-2,887	244191,152	5,531	-70,954	
16635	244191,177	6,080	-2,839	244191,202	5,531	-70,963	
16636	244191,227	6,080	-2,951	244191,252	5,531	-70,940	
16637	244191,277	6,080	-2,871	244191,302	5,531	-70,927	
16638	244191,327	6,081	-2,871	244191,352	5,531	-70,942	
16639	244191,377	6,082	-2,791	244191,402	5,531	-70,966	
16640	244191,427	6,081	-2,915	244191,452	5,530	-70,952	
16641	244191,477	6,080	-2,872	244191,502	5,531	-70,945	
16642	244191,527	6,081	-2,892	244191,552	5,531	-70,947	
16643	244191,577	6,081	-2,821	244191,602	5,531	-70,977	
16644	244191,627	6,080	-2,950	244191,652	5,530	-70,993	
16645	244191,677	6,081	-2,828	244191,702	5,531	-70,964	
16646	244191,727	6,081	-2,831	244191,752	5,531	-70,960	
16647	244191,777	6,080	-2,897	244191,802	5,531	-70,941	
16648	244191,827	6,081	-2,888	244191,852	5,531	-70,958	
16649	244191,877	6,081	-2,826	244191,902	5,530	-70,957	
16650	244191,927	6,081	-2,855	244191,952	5,531	-70,983	
16651	244191,977	6,080	-2,894	244192,002	5,531	-70,931	
16652	244192,027	6,081	-2,922	244192,052	5,531	-70,942	
16653	244192,077	6,081	-2,819	244192,102	5,531	-70,930	
16654	244192,127	6,081	-2,928	244192,152	5,531	-70,936	
16655	244192,177	6,081	-2,829	244192,202	5,531	-70,920	
16656	244192,227	6,080	-2,917	244192,252	5,531	-70,950	
16657	244192,277	6,081	-2,783	244192,302	5,531	-70,952	
16658	244192,327	6,080	-2,887	244192,352	5,531	-70,966	
16659	244192,377	6,081	-2,835	244192,402	5,531	-70,952	
16660	244192,427	6,080	-2,902	244192,452	5,531	-70,971	
16661	244192,477	6,081	-2,854	244192,502	5,531	-70,925	
16662	244192,527	6,081	-2,877	244192,552	5,530	-70,923	
16663	244192,577	6,080	-2,883	244192,602	5,530	-71,007	
16664	244192,627	6,081	-2,873	244192,652	5,531	-70,983	
16665	244192,677	6,081	-2,830	244192,702	5,530	-70,957	
16666	244192,727	6,081	-2,881	244192,752	5,531	-70,950	
16667	244192,777	6,080	-2,854	244192,802	5,531	-70,964	
16668	244192,827	6,080	-2,947	244192,852	5,530	-70,984	
16669	244192,877	6,080	-2,850	244192,902	5,530	-70,975	
16670	244192,927	6,081	-2,881	244192,952	5,531	-70,960	
16671	244192,977	6,080	-2,876	244193,002	5,531	-70,920	
16672	244193,027	6,081	-2,859	244193,052	5,531	-70,981	
16673	244193,077	6,081	-2,849	244193,102	5,531	-70,940	
16674	244193,127	6,080	-2,926	244193,152	5,530	-70,965	
16675	244193,177	6,080	-2,839	244193,202	5,531	-70,978	
16676	244193,227	6,080	-2,930	244193,252	5,530	-70,986	
16677	244193,277	6,081	-2,821	244193,302	5,531	-70,946	
16678	244193,327	6,080	-2,935	244193,352	5,531	-70,950	
16679	244193,377	6,081	-2,829	244193,402	5,531	-70,918	
16680	244193,427	6,080	-2,907	244193,452	5,530	-70,936	
16681	244193,477	6,081	-2,850	244193,502	5,531	-70,988	
16682	244193,527	6,081	-2,912	244193,552	5,531	-70,969	
16683	244193,577	6,081	-2,809	244193,602	5,530	-70,942	
16684	244193,627	6,080	-2,930	244193,652	5,531	-70,963	
16685	244193,677	6,080	-2,881	244193,702	5,531	-70,934	
16686	244193,727	6,081	-2,870	244193,752	5,531	-70,958	
16687	244193,777	6,081	-2,811	244193,802	5,531	-70,959	
16688	244193,827	6,080	-2,901	244193,852	5,531	-70,953	
16689	244193,877	6,080	-2,834	244193,902	5,530	-71,019	
16690	244193,927	6,080	-2,884	244193,952	5,531	-71,005	
16691	244193,977	6,080	-2,879	244194,002	5,531	-70,953	
16692	244194,027	6,081	-2,820	244194,052	5,531	-70,938	
16693	244194,077	6,082	-2,799	244194,102	5,531	-70,964	
16694	244194,127	6,081	-2,865	244194,152	5,530	-70,957	
16695	244194,177	6,080	-2,883	244194,202	5,530	-71,003	
16696	244194,227	6,081	-2,843	244194,252	5,531	-70,949	
16697	244194,277	6,081	-2,814	244194,302	5,530	-70,946	
16698	244194,327	6,081	-2,828	244194,352	5,531	-70,922	
16699	244194,377	6,080	-2,862	244194,402	5,531	-70,916	
16700	244194,427	6,080	-2,884	244194,452	5,531	-70,996	
16701	244194,477	6,080	-2,916	244194,502	5,530	-71,002	
16702	244194,527	6,081	-2,875	244194,552	5,530	-70,979	
16703	244194,577	6,081	-2,854	244194,602	5,530	-71,017	
16704	244194,627	6,081	-2,874	244194,652	5,531	-70,977	
16705	244194,677	6,081	-2,856	244194,702	5,531	-70,967	
16706	244194,727	6,081	-2,844	244194,752	5,531	-70,968	
16707	244194,777	6,080	-2,923	244194,802	5,531	-70,945	
16708	244194,827	6,081	-2,872	244194,852	5,531	-70,969	
16709	244194,877	6,081	-2,816	244194,902	5,531	-70,950	
16710	244194,927	6,081	-2,860	244194,952	5,530	-70,977	
16711	244194,977	6,081	-2,816	244195,002	5,531	-70,929	
16712	244195,027	6,081	-2,872	244195,052	5,531	-70,980	
16713	244195,077	6,081	-2,824	244195,102	5,531	-70,922	
16714	244195,127	6,080	-2,888	244195,152	5,531	-70,964	
16715	244195,177	6,080	-2,876	244195,202	5,531	-70,934	
16716	244195,227	6,080	-2,922	244195,252	5,531	-70,930	
16717	244195,277	6,080	-2,879	244195,302	5,531	-70,928	
16718	244195,327	6,080	-2,964	244195,352	5,531	-70,924	
16719	244195,377	6,081	-2,861	244195,402	5,531	-70,899	
16720	244195,427	6,081	-2,864	244195,452	5,530	-70,982	
16721	244195,477	6,081	-2,865	244195,502	5,530	-70,930	
16722	244195,527	6,080	-2,946	244195,552	5,530	-70,987	
16723	244195,577	6,081	-2,892	244195,602	5,530	-70,967	
16724	244195,627	6,079	-2,937	244195,652	5,531	-70,982	
16725	244195,677	6,081	-2,830	244195,702	5,531	-70,941	
16726	244195,727	6,080	-2,904	244195,752	5,530	-71,012	
16727	244195,777	6,081	-2,896	244195,802	5,531	-70,910	
16728	244195,827	6,081	-2,838	244195,852	5,531	-70,951	
16729	244195,877	6,081	-2,812	244195,902	5,530	-70,937	
16730	244195,927	6,081	-2,883	244195,952	5,530	-70,984	
16731	244195,977	6,081	-2,863	244196,002	5,531	-70,954	
16732	244196,027	6,081	-2,871	244196,052	5,531	-70,982	
16733	244196,077	6,081	-2,839	244196,102	5,531	-70,936	
16734	244196,127	6,080	-2,900	244196,152	5,531	-71,006	
16735	244196,177	6,080	-2,860	244196,202	5,531	-70,916	
16736	244196,227	6,080	-2,921	244196,252	5,531	-70,933	
16737	244196,277	6,081	-2,778	244196,302	5,531	-70,893	
16738	244196,327	6,081	-2,841	244196,352	5,531	-70,979	
16739	244196,377	6,080	-2,873	244196,402	5,531	-70,913	
16740	244196,427	6,080	-2,881	244196,452	5,531	-70,953	
16741	244196,477	6,081	-2,816	244196,502	5,530	-70,962	
16742	244196,527	6,080	-2,930	244196,552	5,531	-70,988	
16743	244196,577	6,080	-2,871	244196,602	5,531	-70,939	
16744	244196,627	6,081	-2,871	244196,652	5,531	-71,008	
16745	244196,677	6,080	-2,922	244196,702	5,531	-70,941	
16746	244196,727	6,080	-2,921	244196,752	5,530	-71,004	
16747	244196,777	6,081	-2,889	244196,802	5,531	-70,919	
16748	244196,827	6,081	-2,853	244196,852	5,530	-71,015	
16749	244196,877	6,080	-2,916	244196,902	5,531	-70,942	
16750	244196,927	6,081	-2,881	244196,952	5,531	-70,963	
16751	244196,977	6,081	-2,822	244197,002	5,531	-70,901	
16752	244197,027	6,081	-2,895	244197,052	5,531	-70,992	
16753	244197,077	6,081	-2,871	244197,102	5,531	-70,920	
16754	244197,127	6,081	-2,865	244197,152	5,531	-70,998	
16755	244197,177	6,080	-2,924	244197,202	5,531	-70,868	
16756	244197,227	6,081	-2,819	244197,252	5,531	-70,969	
16757	244197,277	6,081	-2,848	244197,302	5,531	-70,907	
